TEST_NR;NAME_LANG;NAME_BEFUND_LANG;GESCHLECHT;BIS_ALTER_TAGE;BIS_ALTER_MONATE;BIS_ALTER_JAHRE;BIS_ALTER;NORMALWERT_VON;NORMALWERT_BIS;BEURTEILUNG;QUELLE
2535,0;"(CD42)";"(CD42)";"u";;;999,0;999,0;70,0;120,0;;
2537,0;"B-Lymphozyten (CD19)";"B-Lymphozyten (CD19)";"u";;;999,0;999,0;;;;
2552,0;"Albumin i.S.";"Albumin i.S.";"u";;;999,0;999,0;3,5;5,5;;
2561,0;"CRP im PT";"CRP im Punktat";"u";;;999,0;999,0;;;;
2568,0;"Cortisol vor Gabe";"Cortisol vor Gabe";"u";;;999,0;999,0;;;;
2572,0;"Cortisol";"Cortisol-Einzelanalyse";"u";;;999,0;999,0;;;;
2573,0;"Cortisol";"Cortisol-Einzelanalyse";"u";;;999,0;999,0;;;;
2574,0;"Cortisol nach Gabe";"Cortisol nach Gabe";"u";;;999,0;999,0;;;;
2581,0;"Glucose";"Glucose 2h-Wert";"u";;;999,0;999,0;;;;
2582,0;"Harnstoff-N";"Harnstoff-N 2h-Wert";"u";;;999,0;999,0;;;;
2584,0;"Glucose";"Glucose 4h-Wert";"u";;;999,0;999,0;;;;
2585,0;"Harnstoff-N";"Harnstoff-N 4h-Wert";"u";;;999,0;999,0;;;;
2597,0;"Glucose";"Glucose 0-Wert";"u";;;999,0;999,0;;;;
2598,0;"Harnstoff-N";"Harnstoff-N 0-Wert";"u";;;999,0;999,0;;;;
2599,0;"Creatinin";"Creatinin 0-Wert";"u";;;999,0;999,0;;;;
2601,0;"Anti Faktor Xa-Aktiv";"Anti Faktor Xa-Aktivität";"u";;;999,0;999,0;0,5;0,8;;
2614,0;"pH im Sammelurin";"pH im Sammelurin";"u";;;999,0;999,0;;;;
2628,0;"Beta-2-Mikroglobulin";"Beta-2-Mikroglobulin";"u";;;999,0;999,0;;;;
2633,0;"Albumin i.Serum";"Albumin i.Serum";"u";;;999,0;999,0;;;;
2634,0;"Quick";"Quick";"u";;;999,0;999,0;70,0;130,0;;
2672,0;"TSH basal";"TSH basal";"u";;;16,0;16,0;;;;
2672,0;"TSH basal";"TSH basal";"u";;;999,0;999,0;0,4;5,3;;
2673,0;"TSH stimuliert";"TSH stimuliert";"u";;;999,0;999,0;;;;
2679,0;"VZV Schnelltest";"VZV Schnelltest";"u";;;999,0;999,0;;;;
2703,0;"Blei im Blut";"Blei im Blut";"u";;;999,0;999,0;;;;
2748,0;"CASA im Punktat";"CASA im Punktat";"u";;;999,0;999,0;;;;
2750,0;"Antistreptolysin (AS";"ASL (ASO)";"u";;;999,0;999,0;;125,0;;
2753,0;"Fleisch";"Fleisch";"u";;;999,0;999,0;;;;
2758,0;"D-Xylose nach 60 min";"D-Xylose nach 60 min";"u";;;999,0;999,0;;;;
2759,0;"Kupfer";"Kupfer";"u";;;999,0;999,0;2,0;16,0;;
2777,0;"Cyclosporin A monocl";"Cyclosporin A monoclon.";"u";;;999,0;999,0;120,0;450,0;;
2777,0;"Cyclosporin A monocl";"Cyclosporin A monoclon.";"u";;;18,0;18,0;100,0;200,0;"";
2782,0;"beta-2-Globulin";"beta-2-Globulin";"u";;;999,0;999,0;3,2;6,5;;
2791,0;"Gemüse II";"Gemüse II";"u";;;999,0;999,0;;;;
2792,0;"Gemüse III";"Gemüse III";"u";;;999,0;999,0;;;;
2793,0;"Geflügel";"Geflügel";"u";;;999,0;999,0;;;;
2794,0;"Erythromycin";"Erythromycin";"u";;;999,0;999,0;;;;
2795,0;"Prednisolon";"Prednisolon";"u";;;999,0;999,0;;;;
2813,0;"pH i. Punktat (quant";"pH i. Punktat (quant.)";"u";;;999,0;999,0;4,5;7,5;;
2830,0;"Barbiturate";"Barbiturate";"u";;;999,0;999,0;;;;
2836,0;"trizykl. Antidepress";"trizykl. Antidepressiva";"u";;;999,0;999,0;;;;
2848,0;"Koproporphyrine";"Koproporphyrine";"u";;;999,0;999,0;;;;
2849,0;"Koproporphyrine i.24";"Koproporphyrine i.24h";"u";;;999,0;999,0;;150,0;;
2850,0;"Uroporphyrine";"Uroporphyrine im Sammelurin";"u";;;999,0;999,0;;;;
2851,0;"Uroporphyrine i.24h";"Uroporphyrine im Sammelurin";"u";;;999,0;999,0;;25,0;;
2852,0;"CK im Punktat";"CK im Punktat";"u";;;999,0;999,0;;;;
2874,0;"Calcium i. Urin";"INR";"u";;;999,0;999,0;1,0;4,0;"";
2874,0;"Calcium i. Urin";"INR";"u";;;999,0;999,0;;;;
2875,0;"Normetanephrin";"Freies Normetanephrin im Plasma";"u";;;999,0;999,0;;216,0;;" Beipackzettel, Literatur 10"
2876,0;"Normetanephrin";"Normetanephrin";"u";;;999,0;999,0;100,0;350,0;;
2928,0;"autochth. oligoklo";"autochth. oligokl. Banden";"u";;;999,0;999,0;;;;
2931,0;"C13 Atemt. 0-Wert";"CO2: 0 Minuten";"u";;;999,0;999,0;;;"";
2932,0;"C13 Atemt. 30-Wert";"CO2: 30 Minuten";"u";;;999,0;999,0;;;;
2948,0;"Homovanillinsäure";"muell";"u";;;999,0;999,0;;;;
2954,0;"Fruktose im Urin";"Fruktose im Urin";"u";;;999,0;999,0;;;;
2955,0;"müll";"müll";"u";;;999,0;999,0;;;;
2957,0;"Hydroxyprolin";"Hydroxyprolin";"u";;;999,0;999,0;;;;
2958,0;"Arsen";"Arsen";"u";;;999,0;999,0;;;;
2959,0;"Ak g. Gelbfieber";"Ak g. Gelbfieber";"u";;;999,0;999,0;;;;
2960,0;"Thyroxinbind. Globu.";"Thyroxinbindendes Globulin";"u";;;999,0;999,0;9,6;18,5;;
2961,0;"Vitamin C (Ascorbins";"Vitamin C (Ascorbinsäure) im Serum";"u";;;999,0;999,0;5,0;15,0;;
2963,0;"Xylose i.S. 120 min.";"Xylose i.S. 120 min.";"u";;;999,0;999,0;;;;
2969,0;"Schafwolle, bearbeit";"Schafwolle, bearbeitet";"u";;;999,0;999,0;;;;
3010,0;"CD16/CD56";"CD16/CD56";"u";;;999,0;999,0;50,0;530,0;"";
3011,0;"CD19a";"CD19";"u";;;999,0;999,0;80,0;570,0;"";
3012,0;"CD3a";"CD3";"u";;;999,0;999,0;770,0;2440,0;"";
3013,0;"CD4a";"CD4";"u";;;999,0;999,0;480,0;1640,0;"";
3014,0;"CD8a";"CD8";"u";;;999,0;999,0;210,0;1010,0;"";
3075,0;"Mäusekot";"Mäusekot";"u";;;999,0;999,0;;;;
3076,0;"Mäuseserumprotein";"Mäuseserumprotein";"u";;;999,0;999,0;;;;
3077,0;"Mäuseurinprotein";"Mäuseurinprotein";"u";;;999,0;999,0;;;;
3078,0;"Mäuse-Epithelien";"Mäuse-Epithelien";"u";;;999,0;999,0;;;;
3087,0;"Bemerkung";"Bemerkung";"u";;;999,0;999,0;;;;
3088,0;"CYFRA 21-1";"CYFRA 21-1";"u";;;999,0;999,0;;3,3;;
3094,0;"Bemerkung";"Bemerkung";"u";;;999,0;999,0;;;;
3097,0;"Bemerkung";"Bemerkung";"u";;;999,0;999,0;;;;
3098,0;"Barbiturate";"Barbiturate";"u";;;999,0;999,0;;;;
3107,0;"trizykl. Antidepress";"trizykl. Antidepressiva";"u";;;999,0;999,0;;;;
3153,0;"Acetylsalicyls{ure";"Acetylsalicyls{ure";"u";;;999,0;999,0;;;;
3154,0;"Diclofenac";"Diclofenac (CC79)";"u";;;999,0;999,0;;;;
3155,0;"Ibuprofen";"Ibuprofen";"u";;;999,0;999,0;;;;
3179,0;"NEUT#";"Neutrophile, Konz.";"u";;;999,0;999,0;1,7;7,7;;
3179,0;"NEUT#";"Neutrophile, Konz.";"u";14,0;;;0,1;2,6;9,2;;
3179,0;"NEUT#";"Neutrophile, Konz.";"u";;2,0;;0,5;2,6;9,2;;
3179,0;"NEUT#";"Neutrophile, Konz.";"u";;3,0;;0,6;2,2;8,9;;
3179,0;"NEUT#";"Neutrophile, Konz.";"u";;12,0;;0,9;2,0;9,8;;
3179,0;"NEUT#";"Neutrophile, Konz.";"u";;;2,0;2,0;2,0;9,7;;
3179,0;"NEUT#";"Neutrophile, Konz.";"u";;;16,0;16,0;1,9;8,4;;
3179,0;"NEUT#";"Neutrophile, Konz.";"u";;;18,0;18,0;2,0;8,3;;
3180,0;"LYMP#";"Lymphozyten, Konz.";"u";;;999,0;999,0;0,9;3,5;;
3180,0;"LYMP#";"Lymphozyten, Konz.";"u";14,0;;;0,1;1,6;5,3;;
3180,0;"LYMP#";"Lymphozyten, Konz.";"u";;2,0;;0,5;1,6;5,3;;
3180,0;"LYMP#";"Lymphozyten, Konz.";"u";;3,0;;0,6;1,2;7,5;;
3180,0;"LYMP#";"Lymphozyten, Konz.";"u";;12,0;;0,9;1,1;5,3;;
3180,0;"LYMP#";"Lymphozyten, Konz.";"u";;;2,0;2,0;1,2;4,4;;
3180,0;"LYMP#";"Lymphozyten, Konz.";"u";;;16,0;16,0;1,2;3,7;;
3180,0;"LYMP#";"Lymphozyten, Konz.";"u";;;18,0;18,0;1,2;3,4;;
3181,0;"MONO#";"Monozyten, Konz.";"u";;;999,0;999,0;0,2;0,9;;
3181,0;"MONO#";"Monozyten, Konz.";"u";14,0;;;0,1;0,4;1,7;;
3181,0;"MONO#";"Monozyten, Konz.";"u";;2,0;;0,5;0,4;1,7;;
3181,0;"MONO#";"Monozyten, Konz.";"u";;3,0;;0,6;0,2;1,8;;
3181,0;"MONO#";"Monozyten, Konz.";"u";;12,0;;0,9;0,2;1,7;;
3181,0;"MONO#";"Monozyten, Konz.";"u";;;2,0;2,0;0,3;1,3;;
3181,0;"MONO#";"Monozyten, Konz.";"u";;;16,0;16,0;0,3;1,1;;
3181,0;"MONO#";"Monozyten, Konz.";"u";;;18,0;18,0;0,3;1,0;;
3182,0;"EOS#";"Eosinophile, Konz.";"u";;;999,0;999,0;0,0;0,4;;
3182,0;"EOS#";"Eosinophile, Konz.";"u";;3,0;;0,6;0,0;0,9;;
3182,0;"EOS#";"Eosinophile, Konz.";"u";;2,0;;0,5;0,1;1,0;;
3182,0;"EOS#";"Eosinophile, Konz.";"u";;12,0;;0,9;0,0;0,6;;
3182,0;"EOS#";"Eosinophile, Konz.";"u";;;2,0;2,0;0,0;0,5;;
3182,0;"EOS#";"Eosinophile, Konz.";"u";;;16,0;16,0;0,0;0,6;;
3182,0;"EOS#";"Eosinophile, Konz.";"u";;;18,0;18,0;0,0;0,5;;
3183,0;"BASO#";"Basophile, Konz.";"u";;;999,0;999,0;0,0;0,1;;
3183,0;"BASO#";"Basophile, Konz.";"u";14,0;;;0,1;0,0;0,1;;
3183,0;"BASO#";"Basophile, Konz.";"u";;3,0;;0,6;0,0;0,1;;
3183,0;"BASO#";"Basophile, Konz.";"u";;;18,0;18,0;0,0;0,1;;
3183,0;"BASO#";"Basophile, Konz.";"u";;2,0;;0,5;0,0;0,1;;
3183,0;"BASO#";"Basophile, Konz.";"u";;1,0;;0,4;0,0;0,1;;
3183,0;"BASO#";"Basophile, Konz.";"u";;12,0;;0,9;0,0;0,1;;
3183,0;"BASO#";"Basophile, Konz.";"u";;;2,0;2,0;0,0;0,1;;
3183,0;"BASO#";"Basophile, Konz.";"u";;;16,0;16,0;0,0;0,1;;
3231,0;"Beta-HCG neu";"Erythrozyten i.Sed.";"u";;;999,0;999,0;;5,0;;
3238,0;"Creatinin im Urin";"Creatinin im Sammelurin";"m";;;999,0;999,0;124,0;230,0;;
3238,0;"Creatinin im Urin";"Creatinin im Sammelurin";"w";;;999,0;999,0;97,0;177,0;;
3238,0;"Creatinin im Urin";"Creatinin im Sammelurin";"u";;;999,0;999,0;;;;
3239,0;"Creatinin Clearance";"Creatinin Clearance";"u";;;999,0;999,0;89,0;143,0;"";
3240,0;"Crea Clear. Gewicht";"Gewicht:";"u";;;999,0;999,0;;;;
3240,0;"Crea Clear. Gewicht";"Gewicht:";"u";;;999,0;999,0;;;"";
3241,0;"Crea Clear Groesse";"Groesse:";"u";;;999,0;999,0;;;;
3247,0;"Albumin im Serum";"Albumin i.Serum";"u";;;999,0;999,0;3,5;5,5;;
3264,0;"Antinukl. Ak im PT";"Antinukleäre Antikörper (ANA) im Punktat";"u";;;999,0;999,0;;;;
3273,0;"Ak g. extrahierb. nu";"Ak g. extrahierb. nukl. Ag (ENA) im Punktat";"u";;;999,0;999,0;;;;
3285,0;"VMS-Eingabe";"VMS-Eingabe";"u";;;999,0;999,0;;;;
3286,0;"5-HIES-E";"5-HIES-E";"u";;;999,0;999,0;;;;
3287,0;"Bemerkung";"Bemerkung";"u";;;999,0;999,0;;;;
3289,0;"Eingabe Noradrenalin";"Eingabe Noradrenalin";"u";;;999,0;999,0;;;;
3290,0;"Eingabe Adrenalin";"Eingabe Adrenalin";"u";;;999,0;999,0;;;;
3291,0;"Eingabe Dopamin";"Eingabe Dopamin";"u";;;999,0;999,0;;;;
3297,0;"Bemerkung";"Bemerkung";"u";;;999,0;999,0;;;;
3298,0;"Calcium i. Urin";"Calcium i. Urin";"u";;;999,0;999,0;;4,0;;
3342,0;"Weizenschrot";"Weizenschrot";"u";;;999,0;999,0;;;;
3343,0;"Maisgem}se";"Maisgem}se";"u";;;999,0;999,0;;;;
3344,0;"Maismehl";"Maismehl";"u";;;999,0;999,0;;;;
3346,0;"Bemerkung";"Bemerkung";"u";;;999,0;999,0;;;;
3375,0;"PAP";"PAP";"u";;;999,0;999,0;;2,0;;
3428,0;"Plasminogenaktivator";"Plasminogenaktivator im Citratplasma";"u";;;999,0;999,0;;3,5;;
3460,0;"K{se I";"Käse I";"u";;;999,0;999,0;;;;
3488,0;"Bemerkung";"Bemerkung";"u";;;999,0;999,0;;;;
3503,0;"Barbiturate";"Barbiturate";"u";;;999,0;999,0;;;;
3505,0;"Phosphat im Urin";"Phosphat im Urin";"u";;;999,0;999,0;10,0;30,0;"";
3506,0;"Harnsäure im Urin";"Harnsäure im Urin";"u";;;999,0;999,0;250,0;750,0;;"Literatur, bei normaler Ernährung"
3508,0;"Eiweiß im Sammelurin";"Eiweiß im Sammelurin";"u";;;999,0;999,0;;0,1;;
3509,0;"Creatinin im Urin";"Creatinin im Urin";"u";;;999,0;999,0;35,0;;;
3515,0;"Bemerkung";"Bemerkung";"u";;;999,0;999,0;;;;
3592,0;"RDW-SD";"RDW-SD";"w";;;999,0;999,0;36,4;46,3;;"Fa. SYSMEX"
3592,0;"RDW-SD";"RDW-SD";"m";;;999,0;999,0;35,1;43,9;;"Fa. SYSMEX"
3610,0;"HBs Antigen";"HBs Antigen";"u";;;999,0;999,0;;;;
3611,0;"HBs Antigen";"HBs Antigen";"u";;;999,0;999,0;;;"negativ";
3612,0;" Anti-HCV Immunoblot";"HCV-Blot";"u";;;999,0;999,0;;;;
3614,0;"CMV IgG";"CMV IgG";"u";;;999,0;999,0;;;;
3615,0;"CMV IgG bewertet";"CMV IgG bewertet";"u";;;999,0;999,0;;;;
3640,0;"Zypresse";"Zypresse";"u";;;999,0;999,0;;;;
3708,0;"Ascaris";"Ascaris";"u";;;999,0;999,0;;;;
3725,0;"Creatinin i. 24h Uri";"Creatinin i. U./ 24h";"m";;;999,0;999,0;1000,0;2500,0;"";
3725,0;"Creatinin i. 24h Uri";"Creatinin i. U./ 24h";"w";;;999,0;999,0;800,0;2000,0;"";
3725,0;"Creatinin i. 24h Uri";"Creatinin i. U./ 24h";"u";;;999,0;999,0;1000,0;2500,0;"";
3726,0;"Eiweiss i. 24h Urin";"Eiweiss i.U./ 24h";"u";;;999,0;999,0;0,0;0,1;"";
3740,0;"Wellensittichkot";"Wellensittichkot";"u";;;999,0;999,0;;;;
3776,0;"VZV IgM (CLIA)";"VZV IgM (CLIA)";"u";;;999,0;999,0;;;"negativ";
3820,0;"LEU/abs (Urin)";"Leukozyten";"u";;;18,0;18,0;;20,0;;
3820,0;"LEU/abs (Urin)";"Leukozyten";"u";;;999,0;999,0;;8,0;;
3821,0;"ERY/abs (Urin)";"Erythrozyten";"u";;;999,0;999,0;;8,0;;
3821,0;"ERY/abs (Urin)";"Erythrozyten";"u";;;18,0;18,0;;10,0;;
3925,0;"CHE";"CHE";"u";;;999,0;999,0;5,4;13,2;"";
3929,0;"CA/CREA-Quotient";"   Ca/Crea-Quotient";"u";;;999,0;999,0;;0,2;;
3935,0;"Osmol. im Urin";"Osmolalität im Urin";"u";;;999,0;999,0;50,0;1200,0;;
3953,0;"Harnstoff Clearance";"Harnstoff Clearance";"u";;;999,0;999,0;40,0;65,0;;
3974,0;"Ak g. Gliadin IgA";"Gliadin (IgA)";"u";;;999,0;999,0;;;"negativ";
3975,0;"AK G. ENDOMYSIUM";"Endomysium (IgA)";"u";;;999,0;999,0;;;"negativ";
3981,0;"IGF1";"IGF1";"m";;3,0;;0,6;27,0;157,0;;
3981,0;"IGF1";"IGF1";"w";;3,0;;0,6;17,9;125,6;;
3981,0;"IGF1";"IGF1";"m";;;1,0;1,0;27,5;163,5;;
3981,0;"IGF1";"IGF1";"w";;;1,0;1,0;18,2;130,0;;
3981,0;"IGF1";"IGF1";"m";;;2,0;2,0;29,7;174,7;;
3981,0;"IGF1";"IGF1";"w";;;2,0;2,0;19,5;138,1;;
3981,0;"IGF1";"IGF1";"m";;;3,0;3,0;33,9;194,0;;
3981,0;"IGF1";"IGF1";"w";;;3,0;3,0;22,2;154,2;;
3981,0;"IGF1";"IGF1";"m";;;4,0;4,0;39,0;214,8;;
3981,0;"IGF1";"IGF1";"w";;;4,0;4,0;25,9;175,4;;
3981,0;"IGF1";"IGF1";"m";;;5,0;5,0;44,3;235,2;;
3981,0;"IGF1";"IGF1";"w";;;5,0;5,0;30,7;201,0;;
3981,0;"IGF1";"IGF1";"m";;;6,0;6,0;50,0;256,1;;
3981,0;"IGF1";"IGF1";"w";;;6,0;6,0;36,2;227,3;;
3981,0;"IGF1";"IGF1";"m";;;7,0;7,0;56,2;278,9;;
3981,0;"IGF1";"IGF1";"w";;;7,0;7,0;42,0;254,4;;
3981,0;"IGF1";"IGF1";"m";;;8,0;8,0;63,4;306,6;;
3981,0;"IGF1";"IGF1";"w";;;8,0;8,0;48,6;286,4;;
3981,0;"IGF1";"IGF1";"m";;;9,0;9,0;72,4;341,4;;
3981,0;"IGF1";"IGF1";"w";;;9,0;9,0;56,9;326,3;;
3981,0;"IGF1";"IGF1";"m";;;10,0;10,0;83,6;383,5;;
3981,0;"IGF1";"IGF1";"w";;;10,0;10,0;67,2;374,3;;
3981,0;"IGF1";"IGF1";"m";;;11,0;11,0;96,9;430,5;;
3981,0;"IGF1";"IGF1";"w";;;11,0;11,0;79,5;426,7;;
3981,0;"IGF1";"IGF1";"m";;;12,0;12,0;111,6;477,4;;
3981,0;"IGF1";"IGF1";"w";;;12,0;12,0;92,6;477,0;;
3981,0;"IGF1";"IGF1";"m";;;13,0;13,0;126,1;517,2;;
3981,0;"IGF1";"IGF1";"w";;;13,0;13,0;105,3;518,0;;
3981,0;"IGF1";"IGF1";"m";;;14,0;14,0;138,6;543,9;;
3981,0;"IGF1";"IGF1";"w";;;14,0;14,0;115,9;544,8;;
3981,0;"IGF1";"IGF1";"m";;;15,0;15,0;147,5;554,3;;
3981,0;"IGF1";"IGF1";"w";;;15,0;15,0;123,4;555,1;;
3981,0;"IGF1";"IGF1";"m";;;16,0;16,0;152,2;549,1;;
3981,0;"IGF1";"IGF1";"w";;;16,0;16,0;127,4;549,5;;
3981,0;"IGF1";"IGF1";"m";;;17,0;17,0;152,1;541,8;;
3981,0;"IGF1";"IGF1";"w";;;17,0;17,0;127,9;530,6;;
3981,0;"IGF1";"IGF1";"m";;;18,0;18,0;148,6;520,6;;
3981,0;"IGF1";"IGF1";"w";;;18,0;18,0;123,1;517,3;;
3981,0;"IGF1";"IGF1";"m";;;19,0;19,0;143,4;493,6;;
3981,0;"IGF1";"IGF1";"w";;;19,0;19,0;117,6;485,8;;
3981,0;"IGF1";"IGF1";"m";;;20,0;20,0;136,8;462,7;;
3981,0;"IGF1";"IGF1";"w";;;20,0;20,0;111,1;450,8;;
3981,0;"IGF1";"IGF1";"m";;;21,0;21,0;129,3;430,0;;
3981,0;"IGF1";"IGF1";"w";;;21,0;21,0;104,5;416,0;;
3981,0;"IGF1";"IGF1";"m";;;22,0;22,0;121,8;397,5;;
3981,0;"IGF1";"IGF1";"w";;;22,0;22,0;98,3;383,3;;
3981,0;"IGF1";"IGF1";"m";;;23,0;23,0;115,2;367,8;;
3981,0;"IGF1";"IGF1";"w";;;23,0;23,0;92,9;354,5;;
3981,0;"IGF1";"IGF1";"m";;;24,0;24,0;109,9;343,3;;
3981,0;"IGF1";"IGF1";"w";;;24,0;24,0;88,5;320,7;;
3981,0;"IGF1";"IGF1";"m";;;25,0;25,0;105,9;324,1;;
3981,0;"IGF1";"IGF1";"w";;;25,0;25,0;85,0;311,7;;
3981,0;"IGF1";"IGF1";"m";;;30,0;30,0;93,5;308,9;;
3981,0;"IGF1";"IGF1";"w";;;30,0;30,0;75,7;296,4;;
3981,0;"IGF1";"IGF1";"m";;;35,0;35,0;86,8;260,6;;
3981,0;"IGF1";"IGF1";"w";;;35,0;35,0;72,2;253,4;;
3981,0;"IGF1";"IGF1";"m";;;40,0;40,0;81,1;238,5;;
3981,0;"IGF1";"IGF1";"w";;;40,0;40,0;66,7;235,7;;
3981,0;"IGF1";"IGF1";"m";;;45,0;45,0;72,4;224,5;;
3981,0;"IGF1";"IGF1";"w";;;45,0;45,0;59,9;214,8;;
3981,0;"IGF1";"IGF1";"m";;;50,0;50,0;64,7;210,2;;
3981,0;"IGF1";"IGF1";"w";;;50,0;50,0;55,6;198,6;;
3981,0;"IGF1";"IGF1";"m";;;60,0;60,0;52,8;201,3;;
3981,0;"IGF1";"IGF1";"w";;;60,0;60,0;44,5;191,8;;
3981,0;"IGF1";"IGF1";"m";;;70,0;70,0;44,6;192,1;;
3981,0;"IGF1";"IGF1";"w";;;70,0;70,0;38,1;171,2;;
3981,0;"IGF1";"IGF1";"m";;;80,0;80,0;36,0;184,7;;
3981,0;"IGF1";"IGF1";"w";;;80,0;80,0;34,6;165,5;;
3981,0;"IGF1";"IGF1";"m";;;90,0;90,0;32,2;168,4;;
3981,0;"IGF1";"IGF1";"w";;;90,0;90,0;33,0;168,3;;
3981,0;"IGF1";"IGF1";"m";;;999,0;999,0;32,4;172,2;;
3981,0;"IGF1";"IGF1";"w";;;999,0;999,0;32,4;176,2;;
3981,0;"IGF1";"IGF1";"u";;;999,0;999,0;;;;
3983,0;"IGFBP3";"IGFBP3";"m";;;1,0;1,0;1,1;3,5;;
3983,0;"IGFBP3";"IGFBP3";"w";;;1,0;1,0;1,1;3,6;;
3983,0;"IGFBP3";"IGFBP3";"m";;;2,0;2,0;1,3;3,9;;
3983,0;"IGFBP3";"IGFBP3";"w";;;2,0;2,0;1,2;3,9;;
3983,0;"IGFBP3";"IGFBP3";"m";;;3,0;3,0;1,5;4,3;;
3983,0;"IGFBP3";"IGFBP3";"w";;;3,0;3,0;1,4;4,4;;
3983,0;"IGFBP3";"IGFBP3";"m";;;4,0;4,0;1,6;4,7;;
3983,0;"IGFBP3";"IGFBP3";"w";;;4,0;4,0;1,6;4,8;;
3983,0;"IGFBP3";"IGFBP3";"m";;;5,0;5,0;1,8;5,0;;
3983,0;"IGFBP3";"IGFBP3";"w";;;5,0;5,0;1,7;5,1;;
3983,0;"IGFBP3";"IGFBP3";"m";;;6,0;6,0;1,9;5,3;;
3983,0;"IGFBP3";"IGFBP3";"w";;;6,0;6,0;1,9;5,3;;
3983,0;"IGFBP3";"IGFBP3";"m";;;7,0;7,0;2,0;5,4;;
3983,0;"IGFBP3";"IGFBP3";"w";;;7,0;7,0;1,9;5,5;;
3983,0;"IGFBP3";"IGFBP3";"m";;;8,0;8,0;2,1;5,5;;
3983,0;"IGFBP3";"IGFBP3";"w";;;8,0;8,0;2,0;5,6;;
3983,0;"IGFBP3";"IGFBP3";"m";;;9,0;9,0;2,1;5,6;;
3983,0;"IGFBP3";"IGFBP3";"w";;;9,0;9,0;2,1;5,7;;
3983,0;"IGFBP3";"IGFBP3";"m";;;10,0;10,0;2,2;5,7;;
3983,0;"IGFBP3";"IGFBP3";"w";;;10,0;10,0;2,2;5,8;;
3983,0;"IGFBP3";"IGFBP3";"m";;;11,0;11,0;2,3;5,9;;
3983,0;"IGFBP3";"IGFBP3";"w";;;11,0;11,0;2,3;6,0;;
3983,0;"IGFBP3";"IGFBP3";"m";;;12,0;12,0;2,4;6,0;;
3983,0;"IGFBP3";"IGFBP3";"w";;;12,0;12,0;2,4;6,1;;
3983,0;"IGFBP3";"IGFBP3";"m";;;13,0;13,0;2,5;6,2;;
3983,0;"IGFBP3";"IGFBP3";"w";;;13,0;13,0;2,4;6,2;;
3983,0;"IGFBP3";"IGFBP3";"m";;;14,0;14,0;2,5;6,2;;
3983,0;"IGFBP3";"IGFBP3";"w";;;14,0;14,0;2,5;6,3;;
3983,0;"IGFBP3";"IGFBP3";"m";;;15,0;15,0;2,6;6,3;;
3983,0;"IGFBP3";"IGFBP3";"w";;;15,0;15,0;2,6;6,4;;
3983,0;"IGFBP3";"IGFBP3";"m";;;16,0;16,0;2,6;6,3;;
3983,0;"IGFBP3";"IGFBP3";"w";;;16,0;16,0;2,6;6,5;;
3983,0;"IGFBP3";"IGFBP3";"m";;;17,0;17,0;2,6;6,3;;
3983,0;"IGFBP3";"IGFBP3";"w";;;17,0;17,0;2,7;6,5;;
3983,0;"IGFBP3";"IGFBP3";"m";;;18,0;18,0;2,7;6,3;;
3983,0;"IGFBP3";"IGFBP3";"w";;;18,0;18,0;2,7;6,5;;
3983,0;"IGFBP3";"IGFBP3";"m";;;19,0;19,0;2,7;6,3;;
3983,0;"IGFBP3";"IGFBP3";"w";;;19,0;19,0;2,8;6,5;;
3983,0;"IGFBP3";"IGFBP3";"m";;;20,0;20,0;2,7;6,3;;
3983,0;"IGFBP3";"IGFBP3";"w";;;20,0;20,0;2,8;6,5;;
3983,0;"IGFBP3";"IGFBP3";"m";;;25,0;25,0;2,7;6,3;;
3983,0;"IGFBP3";"IGFBP3";"w";;;25,0;25,0;2,8;6,6;;
3983,0;"IGFBP3";"IGFBP3";"m";;;30,0;30,0;2,6;6,3;;
3983,0;"IGFBP3";"IGFBP3";"w";;;30,0;30,0;2,7;6,4;;
3983,0;"IGFBP3";"IGFBP3";"m";;;35,0;35,0;2,6;6,0;;
3983,0;"IGFBP3";"IGFBP3";"w";;;35,0;35,0;2,5;6,0;;
3983,0;"IGFBP3";"IGFBP3";"m";;;40,0;40,0;2,6;6,0;;
3983,0;"IGFBP3";"IGFBP3";"w";;;40,0;40,0;2,5;5,7;;
3983,0;"IGFBP3";"IGFBP3";"m";;;45,0;45,0;2,5;6,0;;
3983,0;"IGFBP3";"IGFBP3";"w";;;45,0;45,0;2,4;5,7;;
3983,0;"IGFBP3";"IGFBP3";"m";;;50,0;50,0;2,3;5,9;;
3983,0;"IGFBP3";"IGFBP3";"w";;;50,0;50,0;2,3;5,7;;
3983,0;"IGFBP3";"IGFBP3";"m";;;60,0;60,0;2,1;5,8;;
3983,0;"IGFBP3";"IGFBP3";"w";;;60,0;60,0;2,2;5,7;;
3983,0;"IGFBP3";"IGFBP3";"m";;;70,0;70,0;1,9;5,7;;
3983,0;"IGFBP3";"IGFBP3";"w";;;70,0;70,0;2,0;5,7;;
3983,0;"IGFBP3";"IGFBP3";"m";;;80,0;80,0;1,6;5,4;;
3983,0;"IGFBP3";"IGFBP3";"w";;;80,0;80,0;1,9;5,6;;
3983,0;"IGFBP3";"IGFBP3";"m";;;90,0;90,0;1,7;5,0;;
3983,0;"IGFBP3";"IGFBP3";"w";;;90,0;90,0;1,9;5,8;;
