TEST_NR;NAME_KURZ_10;NAME_LANG;NAME_BEFUND_LANG;GUELTIG_AB;EINHEIT_NAME;NORMALWERT_VON;NORMALWERT_BIS;BEURTEILUNG;ARBEITSPLATZ_BEZ
3179;NEUT#;NEUT#;Neutrophile, Konz.;20.11.2003;/nl;1,92;8,44;;Hämatologie
3179;NEUT#;NEUT#;Neutrophile, Konz.;20.11.2003;/nl;2,05;9,69;;Hämatologie
3179;NEUT#;NEUT#;Neutrophile, Konz.;20.11.2003;/nl;2,05;9,76;;Hämatologie
3179;NEUT#;NEUT#;Neutrophile, Konz.;20.11.2003;/nl;2,2;8,93;;Hämatologie
3179;NEUT#;NEUT#;Neutrophile, Konz.;20.11.2003;/nl;2,6;9,24;;Hämatologie
3179;NEUT#;NEUT#;Neutrophile, Konz.;20.11.2003;/nl;2,6;9,24;;Hämatologie
3179;NEUT#;NEUT#;Neutrophile, Konz.;20.11.2003;/nl;1,7;7,7;;Hämatologie
3180;LYMP#;LYMP#;Lymphozyten, Konz.;20.11.2003;/nl;1,17;3,35;;Hämatologie
3180;LYMP#;LYMP#;Lymphozyten, Konz.;20.11.2003;/nl;0,9;3,5;;Hämatologie
3180;LYMP#;LYMP#;Lymphozyten, Konz.;20.11.2003;/nl;1,22;3,69;;Hämatologie
3180;LYMP#;LYMP#;Lymphozyten, Konz.;20.11.2003;/nl;1,56;5,25;;Hämatologie
3180;LYMP#;LYMP#;Lymphozyten, Konz.;20.11.2003;/nl;1,2;4,43;;Hämatologie
3180;LYMP#;LYMP#;Lymphozyten, Konz.;20.11.2003;/nl;1,16;7,49;;Hämatologie
3180;LYMP#;LYMP#;Lymphozyten, Konz.;20.11.2003;/nl;1,56;5,25;;Hämatologie
3180;LYMP#;LYMP#;Lymphozyten, Konz.;20.11.2003;/nl;1,12;5,27;;Hämatologie
3181;MONO#;MONO#;Monozyten, Konz.;20.11.2003;/nl;0,39;1,67;;Hämatologie
3181;MONO#;MONO#;Monozyten, Konz.;20.11.2003;/nl;0,32;1,26;;Hämatologie
3181;MONO#;MONO#;Monozyten, Konz.;20.11.2003;/nl;0,3;1,02;;Hämatologie
3181;MONO#;MONO#;Monozyten, Konz.;20.11.2003;/nl;0,21;1,81;;Hämatologie
3181;MONO#;MONO#;Monozyten, Konz.;20.11.2003;/nl;0,23;1,74;;Hämatologie
3181;MONO#;MONO#;Monozyten, Konz.;20.11.2003;/nl;0,31;1,05;;Hämatologie
3181;MONO#;MONO#;Monozyten, Konz.;20.11.2003;/nl;0,2;0,9;;Hämatologie
3181;MONO#;MONO#;Monozyten, Konz.;20.11.2003;/nl;0,39;1,67;;Hämatologie
3182;EOS#;EOS#;Eosinophile, Konz.;20.11.2003;/nl;0,03;0,4;;Hämatologie
3182;EOS#;EOS#;Eosinophile, Konz.;20.11.2003;/nl;0,02;0,63;;Hämatologie
3182;EOS#;EOS#;Eosinophile, Konz.;20.11.2003;/nl;0,02;0,48;;Hämatologie
3182;EOS#;EOS#;Eosinophile, Konz.;20.11.2003;/nl;0;0,53;;Hämatologie
3182;EOS#;EOS#;Eosinophile, Konz.;20.11.2003;/nl;0;0,63;;Hämatologie
3182;EOS#;EOS#;Eosinophile, Konz.;20.11.2003;/nl;0,08;0,96;;Hämatologie
3182;EOS#;EOS#;Eosinophile, Konz.;20.11.2003;/nl;0,02;0,86;;Hämatologie
3183;BASO#;BASO#;Basophile, Konz.;20.11.2003;/nl;0,01;0,06;;Hämatologie
3183;BASO#;BASO#;Basophile, Konz.;20.11.2003;/nl;0,01;0,08;;Hämatologie
3183;BASO#;BASO#;Basophile, Konz.;20.11.2003;/nl;0,01;0,08;;Hämatologie
3183;BASO#;BASO#;Basophile, Konz.;20.11.2003;/nl;0,01;0,13;;Hämatologie
3183;BASO#;BASO#;Basophile, Konz.;20.11.2003;/nl;0,01;0,08;;Hämatologie
3183;BASO#;BASO#;Basophile, Konz.;20.11.2003;/nl;0,01;0,08;;Hämatologie
3183;BASO#;BASO#;Basophile, Konz.;20.11.2003;/nl;0,01;0,06;;Hämatologie
3183;BASO#;BASO#;Basophile, Konz.;20.11.2003;/nl;0,01;0,06;;Hämatologie
3183;BASO#;BASO#;Basophile, Konz.;20.11.2003;/nl;0,01;0,06;;Hämatologie
3231;B-HCG;Beta-HCG neu;Erythrozyten i.Sed.;24.11.2003;mU/ml;;5;;Infektserologie
3238;CREA-SU;Creatinin im Urin;Creatinin im Sammelurin;25.11.2003;mg/dl;;;;Quantitative Urinana
3238;CREA-SU;Creatinin im Urin;Creatinin im Sammelurin;25.11.2003;mg/dl;124;230;;Quantitative Urinana
3238;CREA-SU;Creatinin im Urin;Creatinin im Sammelurin;25.11.2003;mg/dl;97;177;;Quantitative Urinana
3239;CRE-CLR.;Creatinin Clearance;Creatinin Clearance;25.11.2003;ml/min;89;143;;Quantitative Urinana
3240;GEWICHT;Crea Clear. Gewicht;Gewicht:;25.11.2003;kg;;;;Quantitative Urinana
3240;GEWICHT;Crea Clear. Gewicht;Gewicht:;25.11.2003;kg;;;;Quantitative Urinana
3241;GROESSE;Crea Clear Groesse;Groesse:;25.11.2003;cm;;;;Quantitative Urinana
3247;ALB_S;Albumin im Serum;Albumin i.Serum;25.11.2003;g/dl;3,5;5,5;;Chemie
3264;ANA-PT;Antinukl. Ak im PT;Antinukleäre Antikörper (ANA) im Punktat;01.12.2003;Titer;;;;Autoantikörper
3273;ENA-PT;Ak g. extrahierb. nu;Ak g. extrahierb. nukl. Ag (ENA) im Punktat;02.12.2003;;;;;Autoantikörper
3285;VMS-E;VMS-Eingabe;VMS-Eingabe;03.12.2003;mg;;;;Toxikologie
3286;5-HIE;5-HIES-E;5-HIES-E;03.12.2003;mg;;;;Toxikologie
3289;NORAD;Eingabe Noradrenalin;Eingabe Noradrenalin;03.12.2003;µg;;;;Toxikologie
3290;ADREN;Eingabe Adrenalin;Eingabe Adrenalin;03.12.2003;µg;;;;Toxikologie
3291;DOPAM;Eingabe Dopamin;Eingabe Dopamin;03.12.2003;µg;;;;Toxikologie
3298;CAMMO;Calcium i. Urin;Calcium i. Urin;04.12.2003;mmol/l;;4;;Quantitative Urinana
3342;FF210;Weizenschrot;Weizenschrot;10.12.2003;AU/ml;;;;Allergie/löschen
3343;FF292;Maisgem}se;Maisgem}se;10.12.2003;AU/ml;;;;Allergie/löschen
3344;FF8;Maismehl;Maismehl;10.12.2003;AU/ml;;;;Allergie/löschen
3375;PAP;PAP;PAP;14.12.2003;ng/ml;;2;;Versand
3428;PAI;Plasminogenaktivator;Plasminogenaktivator im Citratplasma;19.12.2003;U/ml;;3,5;;Versand
3460;FS27;K{se I;Käse I;02.01.2004;AU/ml;;;;Allergie/löschen
3505;P-U;Phosphat im Urin;Phosphat im Urin;14.01.2004;mmol/l;10;30;;Quantitative Urinana
3506;HS-U;Harnsäure im Urin;Harnsäure im Urin;14.01.2004;mg/l;250;750;;Quantitative Urinana
3508;TP-SU;Eiweiß im Sammelurin;Eiweiß im Sammelurin;14.01.2004;g/l;;0,15;;Quantitative Urinana
3509;CREA-U;Creatinin im Urin;Creatinin im Urin;14.01.2004;mg/dl;35;;;Quantitative Urinana
3592;RDW-SD;RDW-SD;RDW-SD;29.01.2004;fl;35,1;43,9;;Hämatologie
3592;RDW-SD;RDW-SD;RDW-SD;29.01.2004;fl;36,4;46,3;;Hämatologie
3610;HBS_A;HBs Antigen;HBs Antigen;30.01.2004;S/N;;;;Infektserologie
3611;HBS_A;HBs Antigen;HBs Antigen;30.01.2004;;;;negativ;Infektserologie
3612;HCV_I; Anti-HCV Immunoblot;HCV-Blot;30.01.2004;;;;;Infektserologie
3614;CMV_I;CMV IgG;CMV IgG;30.01.2004;AU/ml;;;;Infektserologie
3615;CMV_I;CMV IgG bewertet;CMV IgG bewertet;30.01.2004;;;;;Infektserologie
3640;TT23;Zypresse;Zypresse;05.02.2004;AU/ml;;;;Allergie/löschen
3708;PP1;Ascaris;Ascaris;10.02.2004;AU/ml;;;;Allergie/löschen
3725;CRE-U24h;Creatinin i. 24h Uri;Creatinin i. U./ 24h;10.02.2004;mg/24h;1000;2500;;Quantitative Urinana
3725;CRE-U24h;Creatinin i. 24h Uri;Creatinin i. U./ 24h;10.02.2004;mg/24h;800;2000;;Quantitative Urinana
3725;CRE-U24h;Creatinin i. 24h Uri;Creatinin i. U./ 24h;10.02.2004;mg/24h;1000;2500;;Quantitative Urinana
3726;TP-U24h;Eiweiss i. 24h Urin;Eiweiss i.U./ 24h;10.02.2004;g/24h;0;0,15;;Quantitative Urinana
3740;EE77;Wellensittichkot;Wellensittichkot;11.02.2004;AU/ml;;;;Allergie/löschen
3776;VZV_M;VZV IgM (CLIA);VZV IgM (CLIA);13.02.2004;;;;negativ;Infektserologie
3793;ALB_QU;;Albumin-Quotient [x10-³];01.01.2004;;0,5;4;;Infektserologie
3793;ALB_QU;;Albumin-Quotient [x10-³];01.01.2004;;;8;;Infektserologie
3793;ALB_QU;;Albumin-Quotient [x10-³];01.01.2004;;;6,5;;Infektserologie
3793;ALB_QU;;Albumin-Quotient [x10-³];01.01.2004;;;5;;Infektserologie
3793;ALB_QU;;Albumin-Quotient [x10-³];01.01.2004;;5;15;;Infektserologie
3793;ALB_QU;;Albumin-Quotient [x10-³];01.01.2004;;8;28;;Infektserologie
3793;ALB_QU;;Albumin-Quotient [x10-³];01.01.2004;;;10;;Infektserologie
3793;ALB_QU;;Albumin-Quotient [x10-³];01.01.2004;;2;5;;Infektserologie
3793;ALB_QU;;Albumin-Quotient [x10-³];01.01.2004;;3;10;;Infektserologie
3807;ADR_24;;Adrenalin  i. U./ 24 h;01.01.2004;µg/24h;;3,5;;Toxikologie
3807;ADR_24;;Adrenalin  i. U./ 24 h;01.01.2004;µg/24h;;6;;Toxikologie
3807;ADR_24;;Adrenalin  i. U./ 24 h;01.01.2004;µg/24h;0,2;10;;Toxikologie
3807;ADR_24;;Adrenalin  i. U./ 24 h;01.01.2004;µg/24h;0,5;20;;Toxikologie
3807;ADR_24;;Adrenalin  i. U./ 24 h;01.01.2004;µg/24h;;2,5;;Toxikologie
3807;ADR_24;;Adrenalin  i. U./ 24 h;01.01.2004;µg/24h;4;20;;Toxikologie
3808;NADR_24;;Noradrenalin  i.U. / 24 h;01.01.2004;µg/24h;15;80;;Toxikologie
3808;NADR_24;;Noradrenalin  i.U. / 24 h;01.01.2004;µg/24h;;10;;Toxikologie
3808;NADR_24;;Noradrenalin  i.U. / 24 h;01.01.2004;µg/24h;1;17;;Toxikologie
3808;NADR_24;;Noradrenalin  i.U. / 24 h;01.01.2004;µg/24h;4;29;;Toxikologie
3808;NADR_24;;Noradrenalin  i.U. / 24 h;01.01.2004;µg/24h;8;45;;Toxikologie
3808;NADR_24;;Noradrenalin  i.U. / 24 h;01.01.2004;µg/24h;13;65;;Toxikologie
3808;NADR_24;;Noradrenalin  i.U. / 24 h;01.01.2004;µg/24h;23;100;;Toxikologie
3809;DOPAMIN_24;;Dopamin i. U./ 24 h;01.01.2004;µg/24h;65;563;;Toxikologie
3810;HOMVS_24;;Homovanillins. i. U. / 24 h;01.01.2004;mg/24h;;10;;Toxikologie
3811;VMS_24;;Vanillinmandels. i. U. / 24 h;01.01.2004;mg/24h;;7;;Toxikologie
3811;VMS_24;;Vanillinmandels. i. U. / 24 h;01.01.2004;mg/24h;1;2,6;;Toxikologie
3811;VMS_24;;Vanillinmandels. i. U. / 24 h;01.01.2004;mg/24h;2;3,2;;Toxikologie
3811;VMS_24;;Vanillinmandels. i. U. / 24 h;01.01.2004;mg/24h;2,3;5,2;;Toxikologie
3812;5-HIES_24;;5-OH-Indolessigs. i.U. /24h;01.01.2004;mg/24h;;7;;Toxikologie
3814;CA;;Calcium;01.01.2004;mVal/l;4,2;5,3;;Chemie
3820;LEU/abs;LEU/abs (Urin);Leukozyten;22.03.2004;/µl;;8;;Urinstatus
3820;LEU/abs;LEU/abs (Urin);Leukozyten;22.03.2004;/µl;;20;;Urinstatus
3821;ERY/abs;ERY/abs (Urin);Erythrozyten;22.03.2004;/µl;;8;;Urinstatus
3821;ERY/abs;ERY/abs (Urin);Erythrozyten;22.03.2004;/µl;;10;;Urinstatus
3925;CHE_K;CHE;CHE;07.02.2003;KU/l;5,4;13,2;;Chemie
3929;CA/CREA;CA/CREA-Quotient;   Ca/Crea-Quotient;05.04.2004;;;0,2;;Quantitative Urinana
3935;OSMOL-U;Osmol. im Urin;Osmolalität im Urin;25.03.2004;mosmol/kg;50;1200;;Toxikologie
3953;HN-CLR.;Harnstoff Clearance;Harnstoff Clearance;19.04.2004;ml/min;40;65;;Quantitative Urinana
3961;CORT_24;;Cor;;;;;;
